nombre_artista,album,fecha,tipo,track
George Frideric Handel,Handel: Water Music,2016-02-05,track,"Water Music, Suite No. 1, HWV 348: No. 2, Adagio e staccato"
Tzvi Erez,Amor,2016-03-08,track,Romance De Amor
Gabriel Fauré,Fauré: Music for Piano,2016-05-04,track,"8 Pièces brèves, Op. 84: No. 5, Improvisation in C-Sharp Minor"
Johann Sebastian Bach,J.S. Bach: Complete Concertos,2016-05-06,track,"Concerto for Three Violins in D Major, BWV 1064R: II. Adagio"
Yann Tiersen,EUSA,2016-09-30,track,Pern
Johann Sebastian Bach,J.S. Bach: Complete Concertos,2016-05-06,track,"Concerto for Three Violins in D Major, BWV 1064R: III. Allegro"
George Frideric Handel,Handel: Water Music,2016-02-05,track,"Water Music, Suite No. 2, HWV 349: No. 12, Alla Hornpipe"
Modest Mussorgsky,Mussorgsky: Pictures At An Exhibition,2016-12-02,track,Pictures at an Exhibition (Orch. Ravel): IV. Bydlo
Philippe Rombi,Frantz (Original Motion Picture Soundtrack),2016-09-09,track,"Nocturne No. 20 en Do Dièse Mineur, Op. posth."
Wolfgang Amadeus Mozart,"Mozart: Concertos & Fantasia in C Minor, K. 396",2016-08-12,track,"Piano Concerto No. 27 in B-Flat Major, K. 595: II. Larghetto"
Modest Mussorgsky,Mussorgsky: Pictures At An Exhibition,2016-12-02,track,Pictures at an Exhibition (Orch. Ravel): II. The Old Castle
Orquesta Los Españoles,Los Españoles. Un Paso Más,2016-05-27,track,Mix Cumbias: Me Gusta Todo de Tí / Una Cerveza / Lejos de Tí / Vete
Edvard Grieg,"Wonderland - Edvard Grieg: Piano Concerto, Lyric Pieces",2016-09-09,track,"Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato - Live"
Frédéric Chopin,And the Things that Remain,2016-11-25,track,"Preludio Op. 28 No. 4 ""The Pain Room"" - Re-Recorded Version"
Johann Sebastian Bach,Lullabies for Mila,2016-01-08,track,"Orchestral Suite No. 3 in D Major, BWV 1068: Air (Arr. Alexander Siloti)"
Orquesta Suavecito,Suavecito Orquesta,2016-04-05,track,Merengues Mix: La Bilirrubina / Mujer Latina / Lambada / Bandido
Los Chicanos del Sur,Grandes éxitos,2016-04-22,track,Movidito
Vibraciones,No Quiero Volver a Verte,2016-08-22,track,La Mala Costumbre
Johann Strauss II,"Tritsch-Tratsch-Polka, Op. 214 ""Triqui Traqui""",2016-12-16,track,"Tritsch-Tratsch-Polka, Op. 214 ""Triqui Traqui"" - Arr. by Paul Desenne"
Johann Sebastian Bach,J.S. Bach: Complete Concertos,2016-05-06,track,"Concerto for Three Violins in D Major, BWV 1064R: I. Allegro"
George Frideric Handel,In War & Peace - Harmony through Music,2016-11-04,track,"Handel: Rinaldo, HWV 7, Act 2: ""Lascia ch'io pianga"" (Almirena)"
Hidden Orchestra,Wingbeats,2016-10-21,track,Wingbeats Source III: Piano and Wings
George Frideric Handel,Handel: Water Music,2016-02-05,track,"Water Music, Suite No. 1, HWV 348: I. Overture: Largo - Allegro"
Orquesta Olympus,Olympus Es Más,2016-06-14,track,El Mismo Sol - Merengue Version
Orquesta Los Españoles,Los Españoles. Un Paso Más,2016-05-27,track,Medley Rancheras: La Viudita Alegre / La de la Mochila Azul / Agua del Pozo / Te Traigo en Mi Cartera
Pyotr Ilyich Tchaikovsky,Tchaikovsky,2016-03-04,track,"String Sextet in D Minor, Op. 70, ""Souvenir de Florence"": I. Allegro con spirito"
Léo Delibes,Mirages,2017-11-10,track,"Delibes: Lakmé, Act 1: Duo des fleurs. ""Viens, Mallika"" (Lakmé, Mallika)"
Prague Cello Quartet,The Phantom of the Opera: Overture,2017-10-13,track,The Phantom of the Opera: Overture
Vitamin String Quartet,The World of Studio Ghibli,2017-12-01,track,Howl's Moving Castle - Merry Go Round of Life
Fringe Element,Brave New World,2017-08-11,track,Road Less Traveled
Dirk Maassen,The Wind And The Sand,2017-01-27,track,Lumiere
Iván Torrent,Immortalys,2017-12-22,track,Afterlife
Luca Longobardi,Residue,2017-07-10,track,Residue
Taku Matsushiba,ユートラ/ユーリ!!! on ICE サウンド・トラックCOLLECTION,2017-07-28,track,Passacaille in Barcelona
Vladimir Horowitz,"Piano SoundScapes, Vol. 12",2017-03-09,track,Carmen Variations
Thomas Bergersen,Unleashed,2017-09-22,track,Unleashed
Victor Young,Love Me Tender,2017-11-01,track,Love Me Tender
Thomas Bergersen,Unleashed,2017-09-22,track,Run Free
Nicola Piovani,"Morricone, Piovani & Rota: Cinema per archi",2017-12-01,track,La vita è bella
Peter Gundry,The Unspoken Tales,2017-03-07,track,Shades and Shadows
Ara Malikian,Symphonic At las Ventas (Live),2017-12-01,track,Aria de Bach (Live)
Nikolai Rimsky-Korsakov,Aida,2017-02-03,track,Sadko: Song Of India
Evergreen Música Irlandesa,Música Tradicional Irlandesa,2017-01-01,track,The King of the Faeries
Franz Schubert,Bruno Philippe & Tanguy de Williencourt - harmonia nova #5,2017-09-22,track,"Ständchen, D. 889"
Luca D'Alberto,Endless,2017-06-02,track,Start Again
Manuel de Falla,De Falla: Noches en los jardines de España & El sombrero de tres picos,2017-05-01,track,El Amor Brujo: Danza ritual del fuego
Martyn Heyne,Electric Intervals,2017-11-17,track,2400
Cinema,Más Allá de Lo Que Ves,2017-07-01,track,Gozando
Dante de Hoyos,El Camino (Medieval Guitar),2017-01-21,track,El Camino (Medieval Guitar)
Nino Rota,Amore,2017-11-17,track,"Natasha's Waltz (From ""War and Peace"")"
Vladimir Horowitz,"Piano SoundScapes, Vol. 12",2017-03-09,track,Etude In C Minor Op. 25 No. 12
Luca D'Alberto,Endless,2017-06-02,track,Blessed Messenger
Chilly Gonzales,Souchon dans l'air (Vol. 1),2017-06-16,track,Foule sentimentale
The City of Prague Philharmonic Orchestra,Music of Game of Thrones,2017-02-24,track,"Goodbye Brother - From ""Game of Thrones"""
リムスキー=コルサコフ,"Ravel: Orchestral Works, Vol. 5",2017-04-14,track,"Antar (After N. Rimsky-Korsakov): No. 7, Allegretto"
Vladimir Horowitz,"Piano SoundScapes, Vol. 12",2017-03-09,track,Prelude In G Minor Op. 23 No. 5
Georges Bizet,Bizet: Carmen & L'arlésienne Suites,2017-10-13,track,Carmen Suite No. 2 (Arr. E. Guiraud): IV. Chanson du toréador
Frédéric Chopin,Chopin: Piano Works,2017-02-03,track,"Chopin: Waltz No. 9 in A-Flat Major, Op. 69 No. 1 ""The Farewell Waltz """
Johann Sebastian Bach,J.S. Bach 6 Suites for Cello Solo,2017-01-06,track,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude"
Maurice Ravel,Ravel: Piano Concertos; Falla: Nights in the Gardens of Spain,2017-06-02,track,"Piano Concerto in G Major, M. 83: II. Adagio assai"
Charles Gounod,Aida,2017-02-03,track,"Roméo et Juliette, CG 9 / Act 1: ""Ah, je veux vivre dans ce rève"""
Les Anxovetes,En Sal,2017-04-01,track,Vestida de Nit
Franz Liszt,Liszt: The Essentials,2017-03-31,track,"Hungarian Rhapsody No. 2, S. 359/2 (Orch. Doppler/Liszt in D Minor from S. 244/2)"
Franz Schubert,Schubert: Forellenquintett - Trout Quintet,2017-11-03,track,"Schwanengesang, D. 957: IV. Ständchen in D Minor (Arr. for Violin and Piano)"
Antonín Dvořák,"Dvořák: Symphony No. 9, From the New World",2017-05-12,track,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": I. Adagio — Allegro molto"
Jacques Offenbach,"Offenbach: Les Contes d'Hoffmann / Act 3, Barcarolle (Arr. For Violin, Cello, Piano And String Ensemble By Aleksandar Sedlar)",2017-09-15,track,"Les Contes d'Hoffmann / Act III: Barcarolle (Arr. for Violin, Cello, Piano and String Ensemble by Aleksandar Sedlar)"
Chilly Gonzales,Room 29,2017-03-17,track,The Tearjerker Returns
Alexander Litvinovsky,Le Grand Cahier (Suite for String Orchestra),2017-10-20,track,Le grand cahier: I. La forêt et la rivière
Dominique Charpentier,Instantané (The Cakemaker Original Movie Theme),2017-06-19,track,Instantané (The Cakemaker Original Movie Theme)
Thomas Bergersen,Unleashed,2017-09-22,track,Impossible
Mattia Vlad Morleo,The Flying of the Leaf,2017-05-17,track,Edge
Orquestas canarias,20 Grandes Exitos,2017-11-02,track,Noches de Fantasía
Joe Joseph Darion,Amore,2017-11-17,track,"The Impossible Dream (From ""Man of La Mancha"")"
Luigi Boccherini,The Heart of the Cello,2017-10-13,track,"Bocherini / Arr. Grützmacher: Cello Concerto No. 9 in B-Flat Major, G. 482: II. Adagio non troppo"
Pyotr Ilyich Tchaikovsky,Tchaikovsky: Grand Sonata & The Seasons,2017-05-19,track,"The Seasons, Op. 37a, TH 135: No. 6 in G Minor, June. Barcarolle"
Wolfgang Amadeus Mozart,Mozart in Havana,2017-04-21,track,"Piano Concerto No. 21 in C Major, K. 467: II. Andante"
Andrea Bocelli,Fall On Me,2018-09-20,track,Ven a mi
Rousseau,Nuvole Bianche,2018-08-20,track,Nuvole Bianche
Rousseau,Moonlight Sonata (1st Movement),2018-08-01,track,Moonlight Sonata (1st Movement)
Rousseau,Moonlight Sonata (3rd Movement),2018-10-02,track,Moonlight Sonata (3rd Movement)
Evan Call,Violet Evergarden: Automemories,2018-03-28,track,The Voice in My Heart
Nicolas Errera,The Extraordinary Journey of the Fakir (Original Motion Picture Soundtrack),2018-10-05,track,Her Heart Stopped Beating
Claude Debussy,Impressionism Piano,2018-11-02,track,"Rêverie, L. 68"
Ronald Valentino,El Caballero del Piano Vol. 2,2018-01-19,track,Serenata a la Luz de la Luna
Elsa Muñiz,Memories,2018-11-17,track,Vals Sentimental
André Rieu,Romantic Moments II,2018-12-07,track,Sail Along Silvery Moon
Federico Albanese,By the Deep Sea,2018-02-23,track,Your Lunar Way
Blagoje Bersa,"Bersa: Complete Piano Works, Vol. 1",2018-01-12,track,Ballabile
Ólafur Arnalds,re:member,2018-08-24,track,nyepi
Coro de la Hermandad del Rocío de Triana,No Es Obra Humana,2018-09-26,track,Sevillanas de Siempre
Eternal Eclipse,Wings of Apocalypse,2018-12-07,track,Inferia
Elsa Muñiz,Memories,2018-11-17,track,Angrois
Mr. Ferrando,The Medley,2018-12-18,track,The Medley
Orquesta Internacional A'Banda Sombra,Ven Junto a Mí,2018-11-20,track,Quieres Ser Mí Amante
Audiomachine,Ascendance,2018-08-17,track,Dauntless
Erik Satie,"Satie: Gymnopédies, Gnossiennes & Other Works",2018-04-20,track,Je te veux
Jocelyn Pook,The Wife (Original Motion Picture Soundtrack),2018-11-02,track,The Wife
André Rieu,Romantic Moments II,2018-12-07,track,Du schwarzer Zigeuner
André Rieu,Romantic Moments II,2018-12-07,track,Red Roses For A Blue Lady
Love to Cube,Time,2018-12-14,track,Time
RIOPY,RIOPY,2018-02-02,track,Wyden Down
Ilya Beshevli,Deja Vu,2018-11-09,track,Compassion
Ólafur Arnalds,re:member,2018-08-24,track,brot
Peter Gregson,Bach: The Cello Suites - Recomposed by Peter Gregson,2018-10-19,track,2.3 Courante
Max Richter,The Blue Notebooks (15 Years),2018-05-11,track,Iconography
Invadable Harmony,Ancient Fairy,2018-12-19,track,Ancient Fairy
Dos Brains,A World Of Color,2018-12-21,track,From Hell To Glory
Ilya Beshevli,Deja Vu,2018-11-09,track,Deja Vu
John Williams,John Williams: A Life In Music,2018-05-04,track,"The Flight To Neverland - From ""Hook"""
Michael Nyman,Nyman: The Diary of Anne Frank - Arr. Harle: If,2018-09-07,track,The Diary of Anne Frank - Arr. Harle: If
Franz Schubert,The Royal Wedding - The Official Album,2018-05-19,track,"Schubert: Ave Maria, D.839 - Arr. Hazell"
Claude Debussy,Debussy: Suite bergamasque; Estampes; 2 Arabesques,2018-10-05,track,"2 Arabesques, L. 66: I. Andantino con moto"
Orquesta Finisterre,El Ritmo Que Prende,2018-07-12,track,Tanto la Quería (Merengue Version) / Mi Primer Millón
Anonymous,Inspiration,2018-01-26,track,Song of the Birds (Arr. Casals)
Johann Sebastian Bach,Johann Sebastian Bach,2018-09-07,track,"Prelude & Fughetta in G Major, BWV 902: I. Prelude"
Robot Koch,Sphere,2018-10-05,track,Movement III
Eric Coates,Stephen Hough's Dream Album: Piano Bonbons,2018-06-01,track,By the Sleepy Lagoon
George Frideric Handel,Handel Arias,2018-01-12,track,"Serse, HWV 40 / Act 1: ""Ombra mai fu"""
Orquesta Internacional A'Banda Sombra,Ven Junto a Mí,2018-11-20,track,Ven Junto a Mí
Rousseau,Etude Op. 10 No. 4 (Torrent),2018-09-07,track,Etude Op. 10 No. 4 (Torrent)
Frank Kim,The World of Hayao Miyazaki Anime Musics for Violin and Piano,2018-03-06,track,Merry Go Round of Life from Howl's Moving Castle(Original Motion Picture Soundtrack) [feat. Sue]
Federico Albanese,By the Deep Sea,2018-02-23,track,Slow Within
Roy Orbison,Unchained Melodies: Roy Orbison & The Royal Philharmonic Orchestra,2018-11-16,track,Unchained Melody - with The Royal Philharmonic Orchestra
Love to Cube,The City,2018-12-14,track,The City
Florence Beatrice Price,Florence Price: Violin Concertos,2018-02-01,track,Violin Concerto No. 1 in D Major: II. Andante
Johann Sebastian Bach,"J.S. Bach: Concerto in D Minor, BWV 974, 2. Adagio (Arr. for Cello and Piano by Mischa Maisky)",2018-08-03,track,"Concerto in D Minor, BWV 974: II. Adagio (Arr. for Cello and Piano by Mischa Maisky)"
Wolfgang Amadeus Mozart,The Music of King's: Choral Favourites from Cambridge,2019-03-22,track,Ave verum corpus
Hans Zimmer,The World of Hans Zimmer - A Symphonic Celebration (Live),2019-03-15,track,The Lion King Orchestra Suite - Live
Hans Zimmer,The World of Hans Zimmer - A Symphonic Celebration (Live),2019-03-15,track,"Pirates of The Caribbean Orchestra Suite: Part 1, I Don't Think Now Is The Best Time / At Wit's End - Live"
Eldbjørg Hemsing,The Four Seasons Recomposed: Spring I,2019-12-20,track,The Four Seasons Recomposed: Spring I
Geek Music,Howl's Moving Castle - Merry Go Round Of Life - Main Theme,2019-01-05,track,Howl's Moving Castle - Merry Go Round Of Life - Main Theme
Sebastian Böhm,Paint It Black,2019-10-03,track,Paint It Black
Mireia Vives & Borja Penalba,Cançons de fer camí,2019-10-21,track,Cançó de fer camí
Mr. Ferrando,Un Instante Del Pasado I,2019-07-06,track,Un Instante Del Pasado I
Mr. Ferrando,Night & Day Excerpt 1,2019-10-02,track,Night & Day Excerpt 1
Orquesta Internacional Guachambe,Adios Amor,2019-01-25,track,Adios Amor
Fausto Papetti,Rarities 1969,2019-12-20,track,Petite fleur
Adrián Berenguer,The Art of Loneliness,2019-09-02,track,Days Pass
Ludovico Einaudi,Seven Days Walking,2019-10-18,track,Low Mist Var. 2 - Day 1
Mr. Ferrando,Night & Day Excerpt 3,2019-09-28,track,Night & Day Excerpt 3
Mr. Ferrando,Un Instante Del Pasado II,2019-07-13,track,Un Instante Del Pasado II
Mr. Ferrando,Night & Day Excerpt 2,2019-09-18,track,Night & Day Excerpt 2
Daniel Selke,Hiddensee,2019-06-14,track,Hiddensee
Ludovico Einaudi,Seven Days Walking,2019-10-18,track,Low Mist - Day 5
Nils Frahm,All Encores,2019-10-18,track,The Dane
Jef Martens,"Evenings on Instagram, Pt. I",2019-09-20,track,And So the Story Began
Hans Zimmer,The World of Hans Zimmer - A Symphonic Celebration (Live),2019-03-15,track,Rush Orchestra Suite - Live
Snow in April,Aurora,2019-10-18,track,Aurora
A Winged Victory for the Sullen,The Undivided Five,2019-11-01,track,The Haunted Victorian Pencil
William Grant Still,Citizen,2019-01-25,track,"3 Visions: No. 2, Summerland"
Michael Vignola,Infinity,2019-10-21,track,Escaping Forever
Ludovico Einaudi,Birdsong,2019-03-29,track,Seven Days Walking / Day 2: Birdsong
Hans Zimmer,The World of Hans Zimmer - A Symphonic Celebration (Live),2019-03-15,track,Pearl Harbor Orchestra Suite - Live
Giacomo Puccini,Pavarotti - The Greatest Hits,2019-06-07,track,"La bohème, Act I: Che gelida manina"
Edward Elgar,La Música Mas Bella Del Mundo/III,2019-03-14,track,Marcha Pompa Y Circunstancia N. 1 Edgar
Dmitri Shostakovich,Soft Classical Music for Sleeping,2019-05-24,track,"The Gadfly Suite, Op. 97a: VIII. Romance"
Sawano Hiroyuki,"""Attack on Titan"" Season 3 Original Soundtrack",2019-08-26,track,Symphonicsuite (Aot) Part2-6th: Thanksat
Celestial Aeon Project,"Video Game Covers, Vol. 2",2019-05-15,track,"Kaer Morhen - From ""The Witcher 3: Wild Hunt"""
Hans Zimmer,The World of Hans Zimmer - A Symphonic Celebration (Live),2019-03-15,track,The Da Vinci Code Orchestra Suite: Part 4 - Live
Orquesta Olympus,Red Tour,2019-07-24,track,Hay Que Chupar
Peter Sterling Radcliffe,Pavarotti - The Greatest Hits,2019-06-07,track,"You're The First, The Last, My Everything - Live in Modena, 2001"
Mr. Ferrando,Dúo de Fuego (from El Sueño de Dalí en una noche de Picasso),2019-01-16,track,Dúo de Fuego (from El Sueño de Dalí en una noche de Picasso)
Frédéric Chopin,Piano Book (Deluxe Edition),2019-03-29,track,"24 Preludes, Op. 28: No. 15 in D-Flat Major ""Raindrop Prelude"""
Johann Sebastian Bach,Bach: French Suites,2019-05-31,track,"French Suite No. 1 in D Minor, BWV 812: I. Allemande"
Ludwig van Beethoven,Beethoven: The Complete Piano Sonatas,2019-09-13,track,"Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto"
Traditional,Piano Book (Deluxe Edition),2019-03-29,track,"Limu, limu, lima (Arr. Schindler for Piano)"
Sebastian Plano,Verve,2019-03-01,track,Éxta
LIBSTOK,For Linda,2019-07-31,track,For Linda
Hans Zimmer,The World of Hans Zimmer - A Symphonic Celebration (Live),2019-03-15,track,The Dark Knight Orchestra Suite - Live
Ludovico Einaudi,Seven Days Walking (Day 1),2019-03-15,track,Seven Days Walking / Day 1: Gravity
Virginio Aiello,Sunrise of a New Day,2019-12-20,track,Sunrise of a New Day
Léo Delibes,Classical Chillout,2019-07-05,track,"Delibes: Lakmé, Act 1: ""Dôme épais, le jasmin"" (Lakmé, Mallika)"
Johann Sebastian Bach,Piano Book (Encore Edition),2019-11-15,track,"The Well-Tempered Clavier I, Prelude & Fugue No. 1 in C Major, BWV 846: I. Prelude"
Wolfgang Amadeus Mozart,"Mozart: Piano Sonatas K280, K281, K310 & K333",2019-05-10,track,"Piano Sonata No. 8 in A Minor, K. 310: II. Andante cantabile con espressione"
Ludovico Einaudi,Seven Days Walking (Day 1),2019-03-15,track,Seven Days Walking / Day 1: Low Mist Var. 1
Johann Sebastian Bach,Bach,2019-09-27,track,"""Was mir behagt, ist nur die muntre Jagd"" Cantata, BWV 208: 9. Schafe können sicher weiden (Arr. For Piano Four Hands by Mary Howe)"
Canto Católico,Salve Regina,2020-08-20,track,Salve Regina
Camille Saint-Saëns,Saint-Saëns: Carnival of the Animals: Aquarium,2020-09-18,track,Carnival of the Animals: Aquarium
Pyotr Ilyich Tchaikovsky,Classic,2020-02-07,track,Swan Lake
Samuel Barber,Classic,2020-02-07,track,Adagio for Strings
Vanbur,Human,2020-01-17,track,In Cold Light
Brain Power Amadeus,Mozart Effect,2020-03-08,track,Canon in D
Royal Philharmonic Orchestra,Disney Goes Classical,2020-10-02,track,"Beauty and the Beast - From ""Beauty and the Beast"""
Sebastian Böhm,Sweet Dreams (Are Made of This),2020-05-08,track,Sweet Dreams (Are Made of This)
Brain Power Amadeus,Mozart Effect,2020-03-08,track,Rondo Alla Turca (Turkish March)
Vick Del Real,Sonata Claro de Luna,2020-01-14,track,Sonata Claro de Luna
Coro Hdad. Del Rocío De Córdoba,Una Vez Más,2020-01-01,track,Ella Es Mi Reina
Nils Frahm,Empty,2020-03-28,track,A Shimmer
Max Richter,Mercy,2020-07-10,track,Mercy
Ludovico Einaudi,12 Songs From Home,2020-05-08,track,A Sense Of Symmetry
Orquesta Los Satélites,Con Mucho Ritmo,2020-03-25,track,El Verbenero Mix
Ólafur Arnalds,some kind of peace,2020-11-06,track,Spiral
Isobel Waller-Bridge,EMMA. (Original Motion Picture Soundtrack),2020-02-14,track,Emma Suite
Brain Power Amadeus,Mozart Effect,2020-03-08,track,Für Elise
Orquesta Los Satélites,70 Aniversario,2020-03-26,track,Playa de la Lanzada
Grupo Beatriz,Bailamos,2020-01-24,track,No Tengo Plata
Chad Lawson,You Finally Knew,2020-09-11,track,Stay
Saltatio Mortis,Kaufmann und Maid,2020-11-13,track,Kaufmann und Maid
Tartalo Music,Jaun Zuria,2020-04-12,track,Jaun Zuria
Abraham Cupeiro,Pangea,2020-09-04,track,Armenia
Virginio Aiello,Easy Piano Songs,2020-12-14,track,Van Gogh
Ludovico Einaudi,Fossils,2020-10-02,track,Fossils - Amazon Original
Brain Power Amadeus,Mozart Effect,2020-03-08,track,Peer Gynt Morning Mood
Birreverent,Animal the Best F*cking Solo,2020-07-09,track,Animal the Best F*cking Solo
Frédéric Chopin,Chopin: Waltzes,2020-10-02,track,"Waltz No. 19 in A Minor, B. 150"
Aram Khachaturian,Khachaturian: Masquerade (Suite): 1. Waltz [Excerpt],2020-06-19,track,Masquerade (Suite): 1. Waltz - Excerpt
Erik Satie,Emotions,2020-11-06,track,Satie / Orch. Ducros: Gymnopédie No. 1
Brain Power Amadeus,Mozart Effect,2020-03-08,track,Piano Concerto No. 21 (2nd Movement)
Grupo Beatriz,A Través Del Vaso (Cumbia version),2020-02-07,track,A Través Del Vaso - Cumbia version
Orquesta Los Satélites,Los Satélites 2003,2020-06-07,track,"Papá y Mamá, Salve Sabrosa, Papelito Blanco"
